0.2281 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.1748 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'stimuli/Featural_Set/f15.tif'), ('probe', 'stimuli/Featural_Set/f15.tif'), ('corrAns', 'd')])
15.1957 	DATA 	Keypress: space
15.2154 	WARNING 	t of last frame was 48.22ms (=1/20)
15.2154 	EXP 	start_instructions: autoDraw = False
15.2154 	EXP 	target_image: image = 'stimuli/Featural_Set/f15.tif'
15.2154 	EXP 	probe_image: image = 'stimuli/Featural_Set/f15.tif'
15.2154 	EXP 	target_image: autoDraw = True
15.2363 	WARNING 	t of last frame was 20.93ms (=1/47)
15.3849 	EXP 	window1: recordFrameIntervals = False
15.4038 	EXP 	window1: recordFrameIntervals = True
15.7095 	EXP 	target_image: autoDraw = False
15.7319 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
15.7319 	EXP 	probe_image: autoDraw = True
15.9346 	EXP 	probe_image: autoDraw = False
20.2056 	EXP 	New trial (rep=0, index=1): OrderedDict([('target', 'stimuli/Featural_Set/f15.tif'), ('probe', 'stimuli/Featural_Set/f15.tif'), ('corrAns', 's')])
20.2129 	DATA 	Keypress: s
20.2176 	EXP 	target_image: autoDraw = False
20.2176 	EXP 	probe_image: autoDraw = False
20.2176 	EXP 	target_image: image = 'stimuli/Featural_Set/f15.tif'
20.2176 	EXP 	probe_image: image = 'stimuli/Featural_Set/f15.tif'
20.2176 	EXP 	target_image: autoDraw = True
20.4197 	EXP 	target_image: autoDraw = False
20.4198 	EXP 	window1: recordFrameIntervals = False
20.4346 	EXP 	window1: recordFrameIntervals = True
20.7512 	EXP 	probe_image: autoDraw = True
20.9513 	EXP 	probe_image: autoDraw = False
21.6040 	EXP 	New trial (rep=0, index=2): OrderedDict([('target', 'stimuli/Featural_Set/f15.tif'), ('probe', 'stimuli/Featural_Set/f15.tif'), ('corrAns', 'd')])
21.6134 	DATA 	Keypress: s
21.6180 	EXP 	target_image: autoDraw = False
21.6180 	EXP 	probe_image: autoDraw = False
21.6180 	EXP 	target_image: image = 'stimuli/Featural_Set/f15.tif'
21.6180 	EXP 	probe_image: image = 'stimuli/Featural_Set/f15.tif'
21.6180 	EXP 	target_image: autoDraw = True
21.8033 	EXP 	window1: recordFrameIntervals = False
21.8179 	EXP 	target_image: autoDraw = False
21.8180 	EXP 	window1: recordFrameIntervals = True
22.1345 	EXP 	probe_image: autoDraw = True
22.3346 	EXP 	probe_image: autoDraw = False
22.7025 	EXP 	New trial (rep=0, index=3): OrderedDict([('target', 'stimuli/Featural_Set/f15.tif'), ('probe', 'stimuli/Featural_Set/f15.tif'), ('corrAns', 's')])
22.7094 	DATA 	Keypress: s
22.7179 	EXP 	target_image: autoDraw = False
22.7179 	EXP 	probe_image: autoDraw = False
22.7179 	EXP 	target_image: image = 'stimuli/Featural_Set/f15.tif'
22.7179 	EXP 	probe_image: image = 'stimuli/Featural_Set/f15.tif'
22.7179 	EXP 	target_image: autoDraw = True
22.9014 	EXP 	window1: recordFrameIntervals = False
22.9197 	EXP 	target_image: autoDraw = False
22.9198 	EXP 	window1: recordFrameIntervals = True
23.2486 	EXP 	probe_image: autoDraw = True
23.4513 	EXP 	probe_image: autoDraw = False
24.0400 	DATA 	Keypress: s
24.0514 	EXP 	target_image: autoDraw = False
24.0514 	EXP 	probe_image: autoDraw = False
24.0529 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/data/m_configural_featural_2020_Sep_20_2045.csv'
24.0537 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Local_VS_Global/data/m_configural_featural_2020_Sep_20_2045.psydat
24.3279 	EXP 	window1: mouseVisible = True
24.3280 	DEBUG 	Saving data for configural_featural ExperimentHandler
