X Scale,Y Scale,fixpR1,fix_respP1_1.keys,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp_2.keys,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,prac_trials_run1.ran,runID,imgID,stimLabel,imFile,corr,side,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,fixR1,fix_resp1_1.keys,trial_resp.keys,trial_resp.corr,trial_resp.rt,fix_resp_2.keys,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,trials_run1.ran,fixpR2,fix_respP2_1.keys,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,prac_trials_run2.ran,fixR2,fix_resp2_1.keys,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run2.ran
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.767,,9,1,73,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.746,,9,2,74,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,0.69,,9,3,75,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,1.108,,9,4,76,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.584,,9,5,77,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,1.693,,9,6,78,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.701,,9,7,79,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.557,,10,0,80,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,1.254,,10,1,81,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.752,,10,2,82,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.854,,10,3,83,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.838,,10,4,84,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.74,,10,5,85,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.953,,10,6,86,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.672,,10,7,87,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,1.004,,11,0,88,3,1,,,,,,,,,,,,,,
