X Scale,Y Scale,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,key_resp_10.keys,key_resp_10.corr,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials.ran,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block_type,instruction_text
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,1.098295,,6,0,6,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,,,,f,0,3.34516,space,7,0,7,0,1,2.561475,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.99755,,8,0,8,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H6sim0.png,Stimuli/H7sim0.png,,,,j,1,0.440765,,9,0,9,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.98046,,10,0,10,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H6sim0.png,Stimuli/H7sim0.png,,,,j,1,0.72584,,11,0,11,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,1.79548,,12,0,12,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.93179,,13,0,13,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,j,0,0.761035,,14,0,14,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,,,,j,1,0.70767,,15,0,15,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,,,,f,0,0.84949,space,16,0,16,0,1,0.276885,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,0,Stimuli/H8sim0.png,Stimuli/H7sim0.png,,,,j,1,2.2743,,17,0,17,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,1.076045,,18,0,18,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,,,,j,1,0.39143,,19,0,19,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.84362,,20,0,20,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,1.662945,,21,0,21,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H6sim0.png,Stimuli/H8sim0.png,,,,j,1,0.612055,,22,0,22,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,,,,j,1,0.99769,,23,0,23,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H8sim0.png,Stimuli/H5sim0.png,,,,j,1,0.87393,,24,0,24,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.847805,,25,0,25,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,1.19079,,26,0,26,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,,,,j,1,0.926065,,27,0,27,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,,,,j,1,0.59035,,28,0,28,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.66432,,29,0,29,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.828385,,30,0,30,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H6sim0.png,Stimuli/H5sim0.png,,,,f,0,1.9248,,31,0,31,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,,,,j,1,0.372425,,32,0,32,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H8sim0.png,Stimuli/H7sim0.png,,,,j,1,1.0274,,33,0,33,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,1.377755,,34,0,34,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,1.176985,,35,0,35,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,,,,j,1,0.84042,space,36,0,36,0,1,0.34034,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,,,,j,1,0.72427,,37,0,37,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,,,,j,1,0.556555,,38,0,38,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,0.7969,,39,0,39,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,3.85589,,40,0,40,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,1.74211,,41,0,41,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,,,,j,1,0.40739,,42,0,42,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,1.048255,,43,0,43,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,,,,j,1,0.338765,,44,0,44,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,,,,f,0,0.97464,,45,0,45,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.707815,,46,0,46,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,1.005615,,47,0,47,0,1,,,,,,,feat_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,,,,,,,,,,,,,,,,,,,1,1,5,1,1,feat_haus,Designs/instructions_haus_1234.png
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/edmd.png,Stimuli/eimd.png,,,,j,1,0.679245,,0,0,0,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,0.991695,,1,0,1,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/edmd.png,Stimuli/eomu.png,,,,f,0,0.73092,,2,0,2,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,0.81123,,3,0,3,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,0.674225,,4,0,4,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eumu.png,Stimuli/edmd.png,,,,f,0,0.827315,,5,0,5,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,1.447615,,6,0,6,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,2.274995,,7,0,7,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,0,Stimuli/eumu.png,Stimuli/eomu.png,,,,f,0,1.108225,space,8,0,8,0,1,0.356835,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eimd.png,Stimuli/eumu.png,,,,j,1,0.60669,,9,0,9,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eomu.png,Stimuli/eumu.png,,,,j,1,1.206655,,10,0,10,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,1.52371,,11,0,11,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,1.55675,,12,0,12,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/edmd.png,Stimuli/eumu.png,,,,j,1,0.723675,,13,0,13,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,f,1,0.84574,,14,0,14,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,0.9916,space,15,0,15,0,1,0.348265,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eimd.png,Stimuli/eumu.png,,,,j,1,0.71567,,16,0,16,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,0,Stimuli/eomu.png,Stimuli/edmd.png,,,,j,1,2.37631,space,17,0,17,0,1,1.076955,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eimd.png,Stimuli/eomu.png,,,,j,1,1.03954,,18,0,18,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,1.44212,,19,0,19,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,j,0,2.75661,,20,0,20,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,j,0,1.79446,,21,0,21,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eimd.png,Stimuli/edmd.png,,,,f,0,1.34108,,22,0,22,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eumu.png,Stimuli/eimd.png,,,,f,0,0.66434,,23,0,23,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,0,Stimuli/eimd.png,Stimuli/edmd.png,,,,f,0,0.861785,space,24,0,24,0,1,0.44745,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eimd.png,Stimuli/eomu.png,,,,j,1,0.49135,,25,0,25,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,1.056605,,26,0,26,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,0.89023,space,27,0,27,0,1,0.357105,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,1.030905,,28,0,28,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/edmd.png,Stimuli/eomu.png,,,,j,1,0.660025,,29,0,29,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,j,0,2.57358,,30,0,30,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/edmd.png,Stimuli/eumu.png,,,,j,1,0.694025,,31,0,31,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eomu.png,Stimuli/edmd.png,,,,f,0,1.32812,,32,0,32,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/edmd.png,Stimuli/eimd.png,,,,j,1,1.274575,,33,0,33,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,j,0,0.791275,,34,0,34,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,1.3818,,35,0,35,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,1.290735,,36,0,36,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,4.10824,,37,0,37,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eumu.png,Stimuli/eomu.png,,,,j,1,1.075275,,38,0,38,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eomu.png,Stimuli/eimd.png,,,,j,1,0.481065,,39,0,39,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/eumu.png,Stimuli/eimd.png,,,,j,1,0.64113,,40,0,40,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,1.16382,,41,0,41,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,0.84775,space,42,0,42,0,1,0.507475,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eomu.png,Stimuli/eimd.png,,,,j,1,0.880765,,43,0,43,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,j,0,0.64361,,44,0,44,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eumu.png,Stimuli/edmd.png,,,,f,0,0.780845,,45,0,45,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/eomu.png,Stimuli/eumu.png,,,,j,1,1.008825,,46,0,46,0,1,,,,,,,conf_face,
