X Scale,Y Scale,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,key_resp_10.keys,key_resp_10.corr,key_resp_13.keys,key_resp_13.corr,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials.ran,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block_type,instruction_text,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,,,,j,1,0.93217,,8,0,8,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,0.845625,,9,0,9,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,0.69917,,10,0,10,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,0.667765,,11,0,11,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,,,,f,0,0.52216,,12,0,12,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,0.51355,,13,0,13,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,j,0,0.72949,,14,0,14,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,j,0,0.93374,,15,0,15,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,,,,j,1,0.651995,,16,0,16,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,,,,j,1,0.63376,,17,0,17,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim0.png,Stimuli/H-8sim3.png,,,,j,1,0.66623,,18,0,18,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,j,0,0.50162,,19,0,19,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,j,0,0.81066,,20,0,20,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,,,,j,1,0.58126,,21,0,21,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,-0.10446784,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,1.015385,space,22,0,22,0,1,0.415505,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,,,,j,1,2.334155,,23,0,23,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,0.836505,,24,0,24,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,,,,j,1,0.897325,,25,0,25,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,,,,j,1,0.697255,,26,0,26,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,0.89466,,27,0,27,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,0.995515,,28,0,28,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,,,,f,0,1.174435,,29,0,29,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,0.804965,,30,0,30,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,-0.10446784,0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,,,,f,0,0.678875,space,31,0,31,0,1,0.27838,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,1.013025,,32,0,32,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,0.86159,,33,0,33,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,,,,j,1,1.198495,,34,0,34,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,,,,f,0,2.654555,,35,0,35,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,j,0,0.7887,,36,0,36,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,,,,j,1,0.73634,,37,0,37,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,,,,j,1,0.748955,space,38,0,38,0,1,0.09862,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,-0.10446784,0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,,,,j,1,0.66488,,39,0,39,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,1.408385,,40,0,40,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,0.537495,,41,0,41,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim0.png,Stimuli/H-8sim3.png,,,,f,0,1.6863,,42,0,42,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,j,0,0.045215,,43,0,43,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,,,,f,0,1.76662,,44,0,44,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,,,,j,1,0.752475,,45,0,45,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,j,0,0.83755,,46,0,46,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,j,0,0.811525,,47,0,47,0,1,,,,,,,conf_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,,,,,,,,,,,,,,,,,,,1,1,5,1,1,conf_haus,Designs/instructions_haus_1234.png,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f24.png,Stimuli/f24.png,,,,f,1,1.063975,,0,0,0,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f15.png,Stimuli/f15.png,,,,f,1,0.46614,,1,0,1,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f142.png,Stimuli/f131.png,,,,j,1,0.854505,,2,0,2,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f24.png,Stimuli/f131.png,,,,j,1,0.543175,,3,0,3,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f24.png,Stimuli/f24.png,,,,j,0,0.66668,,4,0,4,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f15.png,Stimuli/f142.png,,,,j,1,0.66702,,5,0,5,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f131.png,Stimuli/f131.png,,,,f,1,0.538865,,6,0,6,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f131.png,Stimuli/f142.png,,,,f,0,1.1118,,7,0,7,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f131.png,Stimuli/f131.png,,,,j,0,0.766135,,8,0,8,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f131.png,Stimuli/f142.png,,,,j,1,1.321065,,9,0,9,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f24.png,Stimuli/f142.png,,,,j,1,0.685155,,10,0,10,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f142.png,Stimuli/f142.png,,,,f,1,0.65222,,11,0,11,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f131.png,Stimuli/f131.png,,,,f,1,0.78226,,12,0,12,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f142.png,Stimuli/f15.png,,,,f,0,0.833,,13,0,13,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f142.png,Stimuli/f24.png,,,,f,0,0.99827,,14,0,14,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f24.png,Stimuli/f24.png,,,,f,1,0.90621,,15,0,15,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f15.png,Stimuli/f15.png,,,,f,1,0.4157,,16,0,16,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f131.png,Stimuli/f24.png,,,,f,0,0.83342,,17,0,17,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/f142.png,Stimuli/f142.png,,,,f,1,0.67327,space,18,0,18,0,1,0.38548,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f142.png,Stimuli/f131.png,,,,j,1,0.598095,,19,0,19,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f142.png,Stimuli/f142.png,,,,f,1,0.402175,,20,0,20,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f24.png,Stimuli/f15.png,,,,j,1,0.540395,,21,0,21,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f131.png,Stimuli/f15.png,,,,j,1,1.26631,,22,0,22,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f142.png,Stimuli/f142.png,,,,j,0,0.89789,,23,0,23,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f15.png,Stimuli/f15.png,,,,f,1,0.74211,,24,0,24,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f15.png,Stimuli/f15.png,,,,f,1,0.466825,,25,0,25,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f15.png,Stimuli/f24.png,,,,j,1,0.753575,,26,0,26,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f24.png,Stimuli/f131.png,,,,f,0,1.50291,,27,0,27,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f24.png,Stimuli/f142.png,,,,j,1,1.35606,,28,0,28,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f24.png,Stimuli/f24.png,,,,f,1,0.806925,,29,0,29,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f24.png,Stimuli/f24.png,,,,f,1,0.519955,,30,0,30,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f142.png,Stimuli/f24.png,,,,f,0,0.598095,,31,0,31,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f131.png,Stimuli/f24.png,,,,f,0,0.54536,,32,0,32,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,-0.10446784,1,Stimuli/f142.png,Stimuli/f142.png,,,,f,1,0.972575,space,33,0,33,0,1,0.316525,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f142.png,Stimuli/f15.png,,,,f,0,0.711485,,34,0,34,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/f131.png,Stimuli/f131.png,,,,f,1,1.17363,space,35,0,35,0,1,0.47713,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f15.png,Stimuli/f24.png,,,,j,1,0.49799,,36,0,36,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f15.png,Stimuli/f15.png,,,,j,0,1.10837,,37,0,37,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/f142.png,Stimuli/f142.png,,,,f,1,0.912325,space,38,0,38,0,1,0.37635,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f15.png,Stimuli/f131.png,,,,j,1,2.637515,,39,0,39,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f131.png,Stimuli/f15.png,,,,j,1,1.036955,,40,0,40,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/f131.png,Stimuli/f131.png,,,,j,0,0.832925,,41,0,41,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/f15.png,Stimuli/f142.png,,,,j,1,2.912645,,42,0,42,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f131.png,Stimuli/f131.png,,,,j,0,0.533415,,43,0,43,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,-0.10446784,0,Stimuli/f15.png,Stimuli/f131.png,,,,j,1,0.545545,,44,0,44,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/f24.png,Stimuli/f24.png,,,,j,0,4.214565,space,45,0,45,0,1,0.141425,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/f24.png,Stimuli/f15.png,,,,j,1,1.845315,,46,0,46,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/f15.png,Stimuli/f15.png,,,,f,1,0.76483,,47,0,47,0,1,,,,,,,feat_face,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,,,,,,,,,,,,,,,,,,,1,2,6,2,1,feat_face,Designs/instructions_face_1234.png,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H6sim0.png,Stimuli/H8sim0.png,,,,j,1,0.93655,,0,0,0,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.82024,,1,0,1,0,1,,,,,,,feat_haus,,
