Block_type,instruction_text,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,image_6.started,image_6.stopped,text_8.started,text_8.stopped,image_7.started,image_7.stopped,prac_instr2.started,prac_instr2.stopped,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,prePrac1Resp.started,prePrac1Resp.stopped,image_8.started,image_8.stopped,text_9.started,text_9.stopped,image_9.started,image_9.stopped,prac_instr4.started,prac_instr4.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,image_3.started,image_3.stopped,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,key_resp_6.rt,key_resp_5.rt,allDone.started,allDone.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,f,1,0.3436616261024028,None,432.8386390929809,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,None,None,None,f,0,0.8596176080172881,space,433.90532441600226,None,0.055866012000478804,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,f,1,0.3208716760855168,None,435.4886156099383,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,None,None,None,j,1,0.5216311550466344,None,436.5385258999886,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,None,None,None,j,1,0.4188478511059657,None,437.79133985203225,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,f,1,0.4270080829737708,None,438.9413015380269,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/H8sim0.png,Stimuli/H7sim0.png,None,None,None,j,1,0.3956408379599452,None,440.0886274910299,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H6sim0.png,Stimuli/H5sim0.png,None,None,None,j,1,0.432818784029223,None,441.2050988529809,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,j,0,0.39328815997578204,None,442.37201425794046,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,None,None,None,f,0,0.8380374410189688,None,443.48867017100565,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,j,0,0.6666802020044997,None,445.05511921003927,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,f,1,0.5416952519444749,None,446.44130502000917,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,f,1,0.20205093501135707,None,447.7052466169698,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,None,None,None,j,1,0.3386370139196515,None,448.65537627297454,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H6sim0.png,Stimuli/H8sim0.png,None,None,None,j,1,0.3460502519737929,None,449.72204292495735,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,f,1,0.30970383307430893,None,450.7887384799542,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H6sim0.png,Stimuli/H7sim0.png,None,None,None,j,1,0.5164090399630368,None,451.8245567859849,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H8sim0.png,Stimuli/H5sim0.png,None,None,None,j,1,0.5304028890095651,None,453.0746050319867,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,None,None,None,j,1,0.4115087309619412,None,454.32209228596184,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,f,1,0.17605422693304718,None,455.458069366985,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,f,1,0.24474983604159206,None,456.3576026420342,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,None,None,None,j,1,0.5222852149745449,None,457.32211806997657,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,f,1,0.44746493303682655,None,458.5722623959882,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H6sim0.png,Stimuli/H5sim0.png,None,None,None,j,1,0.5200781719759107,None,459.7387947109528,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,j,0,0.2624892779858783,None,460.9888881830266,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,None,None,None,j,1,0.4424947230145335,None,461.9722146790009,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,f,1,0.34453866200055927,None,463.1389040669892,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,f,1,0.30000288190785795,None,464.20796059200075,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H6sim0.png,Stimuli/H7sim0.png,None,None,None,j,1,0.4966220080386847,None,465.2389352869941,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,None,None,None,j,1,0.5233828009804711,None,466.4556159309577,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,None,None,None,j,1,0.26511047303210944,None,467.70543901703786,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,None,None,None,j,1,0.3868251369567588,None,468.6888650880428,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,f,1,0.3324765700381249,None,469.8080682680011,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,f,1,0.23918382299598306,None,470.8556401010137,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,f,1,0.22543854906689376,None,471.82226942898706,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,j,0,0.32248045201413333,None,472.7722682870226,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,None,None,None,j,1,0.3912922549061477,None,473.8387392469449,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,f,1,0.3421332360012457,None,474.95557385799475,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,None,None,None,j,1,0.340505170985125,None,476.0411855180282,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H8sim0.png,Stimuli/H5sim0.png,None,None,None,f,0,0.7047876609722152,None,477.1055596709484,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,0,3,3,3,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,f,1,0.16704481199849397,None,478.5385540559655,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eimd.png,Stimuli/eomu.png,None,None,None,j,1,1.6380512070609257,None,482.57250153494533,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eumu.png,Stimuli/eumu.png,None,None,None,j,0,0.35952518694102764,None,484.9390660029603,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,1.0,Stimuli/eomu.png,Stimuli/eomu.png,None,None,space,f,1,0.6257797350408509,None,486.02218637801707,None,,0.1032704469980672,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eomu.png,Stimuli/eumu.png,None,None,None,j,1,1.0337664230028167,None,487.37234185100533,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eimd.png,Stimuli/eimd.png,None,None,None,j,0,1.080973991076462,None,489.122303385986,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/eimd.png,Stimuli/edmd.png,None,None,None,j,1,0.5192631350364536,None,490.92224546393845,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eomu.png,Stimuli/edmd.png,None,None,None,j,1,0.6984978379914537,None,492.1725733629428,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/edmd.png,Stimuli/eomu.png,None,None,None,j,1,8.542073057033122,None,493.58902199799195,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/edmd.png,Stimuli/edmd.png,None,None,None,f,1,0.39235924603417516,None,502.858224845957,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eumu.png,Stimuli/eumu.png,None,None,None,j,0,12.162069982034154,None,503.97473007894587,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/eumu.png,Stimuli/eimd.png,None,None,None,f,0,0.42709328792989254,None,516.8557882009773,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/edmd.png,Stimuli/edmd.png,None,None,None,f,1,0.22861523204483092,None,518.0084276760463,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eimd.png,Stimuli/eomu.png,None,None,None,f,0,0.7104448380414397,None,518.9560409960104,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eomu.png,Stimuli/eomu.png,None,None,None,f,1,0.34617716004140675,None,520.4058373189764,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eomu.png,Stimuli/eumu.png,None,None,None,f,0,0.48541262501385063,None,521.4917149320245,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/eimd.png,Stimuli/eumu.png,None,None,None,j,1,0.3630833199713379,None,522.7224872210063,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eimd.png,Stimuli/eimd.png,None,None,None,j,0,0.4507913179695606,None,523.8058997089975,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eomu.png,Stimuli/eomu.png,None,None,None,f,1,0.39157883101142943,None,524.9724177429453,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/edmd.png,Stimuli/edmd.png,None,None,None,f,1,0.2908080390188843,None,526.0891371000325,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/edmd.png,Stimuli/eumu.png,None,None,None,f,0,0.23347450303845108,None,527.105850270018,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eumu.png,Stimuli/eumu.png,None,None,None,f,1,0.45888119004666805,None,528.0728074420476,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
