trialNum,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,feat_face_loop.thisRepN,feat_face_loop.thisTrialN,feat_face_loop.thisN,feat_face_loop.thisIndex,conf_haus_loop.thisRepN,conf_haus_loop.thisTrialN,conf_haus_loop.thisN,conf_haus_loop.thisIndex,conf_face_loop.thisRepN,conf_face_loop.thisTrialN,conf_face_loop.thisN,conf_face_loop.thisIndex,feat_haus_loop.thisRepN,feat_haus_loop.thisTrialN,feat_haus_loop.thisN,feat_haus_loop.thisIndex,face_instructions.started,face_instructions.stopped,start_exp_press.keys,start_exp_press.rt,start_exp_press.started,start_exp_press.stopped,target_image1.started,target_image1.stopped,ISI_1.started,ISI_1.stopped,probe_image1.started,probe_image1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,haus_instructions.started,haus_instructions.stopped,start_run2.keys,start_run2.rt,start_run2.started,start_run2.stopped,target_image2.started,target_image2.stopped,probe_image2.started,probe_image2.stopped,ISI_2.started,ISI_2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,target_image3.started,target_image3.stopped,probe_image3.started,probe_image3.stopped,ISI_3.started,ISI_3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,target_image4.started,target_image4.stopped,probe_image4.started,probe_image4.stopped,ISI_4.started,ISI_4.stopped,key_resp4.keys,key_resp4.corr,key_resp4.rt,key_resp4.started,key_resp4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.4382520460058,133.63879652600735,133.95449061697582,134.15550953999627,0.20381732162786648,0.5038173216278665,d,0,0.3029586880002171,134.1219620439806,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
20,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.45546596200438,134.65530054201372,134.97174905100837,135.1717931519961,0.20864508766680956,0.5086450876668096,s,0,0.3515358250006102,135.13887421798427,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
21,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.52229714096757,135.723745958996,136.0551992849796,136.25524892797694,0.21584060369059443,0.5158406036905945,s,0,1.0606841159751639,136.222036533989,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
22,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.3052793639945,137.50799850100884,137.82186396501493,138.02192435896723,0.2040851266356185,0.5040851266356186,s,0,0.04948776797391474,137.98901551298331,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
23,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.05526744097006,138.25734881701646,138.58469308697386,138.79074941499857,0.20095433067763224,0.5009543306776323,s,0,0.3644589160103351,138.73896239697933,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,139.12242244597292,None,space,1.3055362610029988,139.12242244597292,None,140.47395668900572,140.6720384429791,0.20766155765159056,0.5076615576515906,140.98840138700325,141.18887905101292,s,0,0.5233535949955694,141.15563657699386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
1,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,141.7048071959871,141.90624816797208,0.19911197066539899,0.499111970665399,142.23481373098912,142.4402991060051,s,0,0.12711281498195603,142.3889326810022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
2,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,142.5384961719974,142.73858116997872,0.2054224256426096,0.5054224256426096,143.05524612497538,143.25574364099884,s,0,0.03915874200174585,143.2222585590207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
3,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,143.28809018497122,143.49070709501393,0.19972003367729485,0.49972003367729484,143.81882041099016,144.0222624670132,s,0,0.07500117499148473,143.97372489096597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
4,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,144.07205680699553,144.27378360601142,0.20246340468293056,0.5024634046829306,144.60159615200246,144.80703129101312,s,0,0.09434202802367508,144.75555030896794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
